,0,1
60,-11.92041764525101,3.479392334678388
61,-11.85177172838652,3.9059480344366397
62,-10.852524510624658,4.5051646020631475
63,-10.633913001837527,4.297423894081348
64,-11.500124333342676,5.254219018667974
65,-11.286000880665476,5.942895592850782
66,-10.947440506415532,5.446596923830442
67,-11.881646841398043,5.598738531717377
68,-11.13968567807822,4.894803031355386
69,-11.684828913552169,4.5849214282063855
70,-17.274610771696373,0.7017758597556987
71,-16.549450629600614,0.1910310613288818
72,-15.785441880885644,-0.632407559138883
73,-16.388198685529023,-1.2166318258731752
74,-16.49634470670568,-1.711741055097203
75,-17.406261981726665,-1.3935876505783327
76,-16.920892765570255,-0.4810095616125296
77,-16.73970202792324,-0.03782599510419404
78,-17.3854359239968,-0.9794399377681086
79,-18.15046335957963,-0.07803351009303916
80,-22.67884045719365,-2.9265754400458706
81,-22.904946067204165,-3.2154170505683695
82,-22.64468492992989,-3.9658521278504937
83,-23.38232636535741,-4.26153428823405
84,-22.52583340571039,-3.7855172485985245
85,-22.38067259845574,-3.0317155840793757
86,-22.819503456176598,-3.043039477115837
87,-22.11527375455338,-3.874327203354373
88,-21.409469243912557,-3.736148174398082
89,-20.605647589850577,-2.9584315011725764
90,-25.309472351567273,1.8633111275852219
91,-24.629167220217376,2.377792062884465
92,-25.29189157209916,2.110496390760072
93,-25.077806935982068,2.0904409749262225
94,-25.85700822413733,2.3971083405390132
95,-25.446603143661324,1.5624380926888537
96,-24.705442284293262,0.850597285875172
97,-25.605824648715302,0.407485028876612
98,-25.79487973572692,1.2215919593935074
99,-25.044065133473257,1.1277984917319466
100,-20.665301614787676,-3.181426620415017
101,-20.92982547766177,-2.7317430585099713
102,-20.89990894508744,-2.3344023658891615
103,-20.665991556322627,-1.8232946424802454
104,-20.165412354005863,-2.6573134669819334
105,-19.870797674379816,-1.6896841380614451
106,-19.558663518439037,-1.3048369924472925
107,-20.052745534459312,-0.5977857057600604
108,-20.41240742091786,-1.4021707280864322
109,-21.289672800133644,-0.4645937751074233
110,-22.743573807618887,-3.9895248251523485
111,-23.401215123632323,-4.317803003496599
112,-23.750763315377622,-5.1635441814469205
113,-23.315989364439076,-5.625356969316096
114,-22.32402935388675,-5.581371750471023
115,-23.2803342553729,-4.926619265277585
116,-22.647324732909073,-4.83441981769577
117,-23.106516414314978,-4.625310210269834
118,-22.423892906819685,-4.491549003106036
119,-22.86909792723374,-5.3144512329179525
120,-25.795617721612814,-6.121732538716117
121,-25.63613432857296,-5.999356626405356
122,-25.856769937800497,-6.447191337309065
123,-25.141373221416448,-5.699566975035823
124,-25.010318454057657,-5.397717152502882
125,-24.367594890978175,-4.672590640570076
126,-23.72850810235214,-5.335972182241351
127,-24.416644518819776,-5.812440206477259
128,-24.45960545138014,-6.389813241004273
129,-23.90637836340416,-6.076324867580621
130,-21.273863408839652,-8.219144812013738
131,-20.288221805683587,-7.6189458701950254
132,-21.014036213184056,-8.56428610767028
133,-20.6375922673079,-7.921613908722719
134,-20.013075838823646,-8.707369195000858
135,-20.16517849458569,-9.20792337012429
136,-20.51929539918589,-8.289532408546346
137,-21.172604563533596,-8.753893352272753
138,-20.527987036550265,-9.06815070601277
139,-19.90056610189217,-8.980935728906408
140,-24.894202428249685,-10.947058305557597
141,-25.116778780393513,-11.59847723480016
142,-24.836362248203535,-11.186147219018471
143,-24.069977208628803,-11.346146658672719
144,-23.6373176032941,-10.600838426366826
145,-23.028340335546144,-10.946644620401713
146,-22.760326129698583,-11.44493869838123
147,-22.1416396594857,-11.042287798477092
148,-21.43269338406149,-11.498627258910904
149,-20.64369037889882,-11.147978185686965
150,-18.211611510388376,-9.15656739151053
151,-18.73026166064914,-10.021030104953285
152,-17.969200576212327,-9.52971461691474
153,-17.142651553695796,-8.604214961948728
154,-17.31769774300551,-9.087952197896803
155,-16.415248518123157,-9.401279294423933
156,-16.004954780257197,-9.556704382364762
157,-15.491357522020419,-9.55017991577961
158,-14.5908701243339,-9.884014945301384
159,-14.493322856699853,-9.316477475031437
160,-16.522287763252493,-12.142671629962894
161,-17.017794550373672,-11.962325101323213
162,-17.594769376923974,-12.03888145386161
163,-18.571697665370063,-11.388695471307622
164,-18.05640307019115,-11.448420101824528
165,-18.25092693306151,-11.963236833683098
166,-17.490008645219163,-11.546936650507046
167,-17.394457367970205,-12.00585671164142
168,-18.185882012855664,-12.8881794543947
169,-17.995709279844945,-12.940718947306507
170,-21.800796595586412,-12.363412896980039
171,-22.77438737892701,-11.77871890493356
172,-23.671305381151768,-12.300736716960028
173,-23.582266643078803,-12.549022900784502
174,-23.53648989868376,-12.775638168621432
175,-23.62961200400751,-12.871340811951502
176,-23.519902000076932,-11.914877838055945
177,-24.251852748807483,-11.053733068790507
178,-25.15794482057075,-10.386928976667038
179,-25.871508466484663,-10.312477555819804
180,-26.08051495871053,-12.69014130839085
181,-26.375324556996475,-12.240622599344833
182,-25.923715353787163,-11.874918428121896
183,-25.87313777178823,-11.61057378340711
184,-25.66110897311271,-11.652870328649763
185,-26.383692852928796,-11.176497847990392
186,-26.551938601057852,-10.768840456220671
187,-26.131013129608217,-10.23254175547478
188,-27.005077103706107,-9.41613642565234
189,-27.286999066151743,-9.14702946661551
190,-23.05512135113821,-12.462272004125246
191,-22.98396304464117,-13.364205025691277
192,-23.48935970344531,-13.294025465297619
193,-23.179169628318682,-13.3442969274602
194,-23.44786631435505,-14.295503810814129
195,-23.907984839167128,-14.016115297077597
196,-23.277607846514197,-13.1092240373528
197,-23.719116792836175,-12.693006306120736
198,-24.01290434999563,-13.246545939333926
199,-24.77044060455457,-12.801327823001927
200,-21.137368560173847,-13.584114373765418
201,-21.901895388897554,-14.335635226186497
202,-22.878787197717767,-13.442914667402801
203,-23.189222473183307,-13.098210653305044
204,-23.65001814165367,-13.054887742828925
205,-23.654185181494434,-12.865238862474165
206,-23.868894755341795,-13.821230606082837
207,-23.442618049816275,-14.397448082759798
208,-22.89020814664116,-13.933074205228833
209,-22.809295189505676,-14.149899870515007
210,-21.824076362104805,-15.532388328615175
211,-22.167907946017912,-15.78216496011594
212,-21.656566401960262,-16.055240076728182
213,-21.60764938091909,-15.181961841036973
214,-21.896172248407424,-14.883831754642587
215,-22.288464860748523,-15.179581759097042
216,-21.488098428488634,-15.042324120799288
217,-22.441215921351017,-14.451495997439295
218,-22.145643386939657,-14.277077456407188
219,-21.28261361737368,-14.251697912820571
220,-22.19219838042465,-18.638868470235636
221,-21.349992510737593,-17.952531019981766
222,-22.348429617497796,-18.16570314494122
223,-21.563366861201366,-19.08288065443481
224,-21.083500215791332,-19.06225131553887
225,-21.40073800422442,-19.319304053040398
226,-21.28266542225809,-19.79324190096491
227,-21.789777355705215,-18.829834899857936
228,-22.242513752975356,-18.78106389143672
229,-21.365964893511688,-19.26534451197125
230,-26.455196690866376,-14.76073578967421
231,-26.787786474081862,-14.887349424360064
232,-27.297188550418433,-14.831101789610072
233,-26.31185271891189,-15.248706574371562
234,-25.74820398204888,-16.119670579266856
235,-26.277511366482493,-16.956850580784675
236,-25.747673798540067,-16.596153057007143
237,-24.955334233483637,-17.127252731357107
238,-24.698610858667134,-17.86182569548028
239,-25.179793455925367,-18.104901777606255
240,-25.81080561844042,-14.569690880557996
241,-25.70181020431167,-15.277662705589416
242,-24.819099588390273,-15.162312841535
243,-24.89609687783119,-14.3332809168659
244,-25.224911157849487,-15.22590789037087
245,-25.801385023601664,-14.43328941573977
246,-25.01871460700991,-13.79068991083439
247,-24.39283088358984,-13.700943225049425
248,-23.53199871705355,-13.9315398533188
249,-23.206524747562717,-14.417716684352463
250,-25.334724294910046,-10.266029724914906
251,-25.32189308430646,-10.23410941946532
252,-24.891367805275646,-10.27619479012259
253,-25.31474118637589,-9.875524142551978
254,-24.751897811392205,-9.518088363509413
255,-25.0564148586998,-8.796090896263633
256,-24.36637746856297,-8.145825658264073
257,-23.45003702278068,-8.951321628453663
258,-23.978490104933684,-8.043071989636385
259,-24.474160127399404,-8.465263785607085
260,-25.59045394806865,-13.380143649659555
261,-25.41184596466438,-13.835357103843089
262,-24.65429409908312,-13.567731447618483
263,-23.928192878694638,-14.46562883240675
264,-23.6520876096,-14.096447162852263
265,-24.210959432459358,-14.001745227317306
266,-24.75187894381016,-14.421728438159137
267,-24.38082448952096,-13.909531796210905
268,-24.670297712201045,-14.635368367093944
269,-25.661092501685037,-15.440281869878028
270,-24.080318218076645,-11.543689582089172
271,-24.047315037718324,-10.665887285566372
272,-23.62095340625983,-9.674327687878312
273,-23.437676902942275,-8.908302254725669
274,-24.267797879598987,-8.61338155565875
275,-23.729656370787133,-7.69450680022136
276,-24.517769657643168,-7.689146945403209
277,-24.3011266058342,-7.007654080397349
278,-24.344016131623697,-7.105707913807814
279,-24.725745402778898,-7.13889903028033
280,-20.715232634501508,-11.951583501945812
281,-20.30366943460474,-11.254624687849208
282,-19.915065204524893,-11.589887381753648
283,-19.201240522565524,-11.166075138733843
284,-18.386867777339056,-10.335053471916204
285,-18.588248268573196,-9.853956935468757
286,-18.606820717707002,-10.711317656559999
287,-18.095601502929576,-9.769777895112068
288,-17.91412741287677,-9.768570838827765
289,-16.97527885426485,-9.479478808162606
290,-19.43817872525963,-13.65964304407375
291,-19.318012890303365,-12.756086766718443
292,-20.313138975648304,-12.24915187384507
293,-19.467871260896263,-11.339159028320426
294,-19.530302713900074,-12.140114139853862
295,-19.2357071064134,-11.888896125842574
296,-18.749841587322152,-11.727789181089916
297,-18.54351891996886,-11.800672263920605
298,-17.760687056723338,-11.647613564019746
299,-18.576008625348624,-12.308104489851877
300,-14.84011412404881,-9.73408665059921
301,-13.956614738088508,-8.81806050475595
302,-13.796380354064203,-9.092608591832313
303,-13.283530734543607,-10.004289106734658
304,-13.268560330864526,-10.918664316777964
305,-14.184615587186721,-11.253340300793635
306,-13.320610200548208,-11.556990541416496
307,-13.616763643977256,-12.286374756173355
308,-14.206313687926919,-13.269621504840181
309,-13.35046236536186,-13.760396532183673
310,-16.52070983517261,-10.689852719468675
311,-16.68181724209066,-10.087072861731924
312,-15.782629182866227,-10.961922906437149
313,-14.896555984885945,-10.991266191233754
314,-15.572445303824843,-11.460128880777557
315,-14.71733444630492,-11.567502190912395
316,-14.294491130901939,-11.83458133289579
317,-14.566930465201782,-11.22983088308548
318,-13.974953551215714,-10.969595299297085
319,-13.898072178142185,-11.50648047833111
320,-17.666013397716256,-13.7982010989002
321,-16.79478462568727,-13.452732737607116
322,-17.28378457222181,-13.706255538962994
323,-17.25730681213868,-12.811640284129853
324,-16.603852934720987,-12.073284962020175
325,-16.130708717579438,-12.421026574503916
326,-16.16757809645864,-12.503162378786309
327,-15.342885780874292,-13.48118728112557
328,-15.38438918712497,-14.2542362692206
329,-14.576023358008554,-14.109493390945651
330,-13.624067491283345,-10.280198992407414
331,-13.967096967285702,-9.970494649617166
332,-13.844515874914997,-10.597239089721528
333,-14.24559738551226,-10.472605473819229
334,-14.42471865737486,-9.600485833557952
335,-14.551890807391032,-10.254635214354046
336,-14.947263107759609,-9.646216847871099
337,-14.272764576612072,-10.324393504396205
338,-14.203650649962686,-10.242891617153465
339,-13.521133198318864,-9.300285801065112
340,-11.542286942136041,-6.205601638586488
341,-10.839634405128026,-6.137017046517775
342,-10.240584006836828,-5.360397185902293
343,-11.110038843746997,-5.483543410591148
344,-11.426826106780672,-6.339684872321285
345,-11.054350393383668,-6.36134599421584
346,-10.83442317457492,-6.495015511824098
347,-11.717347042992513,-5.609779949315499
348,-12.043324368932428,-4.807635409182545
349,-11.250016647429304,-4.978211726911013
350,-7.979928909762626,-0.09100134839622065
351,-8.723577319998267,0.3457341777479561
352,-7.782468583792694,-0.2638081440215101
353,-7.105868139674716,-0.852775460656706
354,-7.037966061160566,-0.003406122263466149
355,-6.312270970168415,-0.0596145506886161
356,-6.557438425777456,0.1259478927208888
357,-7.058494306335411,0.7360657307816489
358,-6.699810402298942,0.5044335030364346
359,-7.222681153423296,0.16164693597823165
360,-4.663739335474428,3.3082276672486968
361,-4.975292265037784,2.311222799247707
362,-5.1951205852800975,1.64635246032198
363,-5.115020512714973,2.477683030373592
364,-4.831956643711192,3.0400599996500226
365,-4.383426072685236,3.509180480285721
366,-3.405788793666092,3.059822651630768
367,-2.8163265408170144,2.121986738818301
368,-3.4641853779324085,2.6122139030881826
369,-4.406005861508465,2.1255915926942874
370,-5.6468100912202654,6.177570321795765
371,-6.201672275264991,5.811732980968234
372,-6.667918658254708,5.9339507921812285
373,-7.642368383701182,6.689635515264831
374,-8.044398367005178,7.6271380853260835
375,-8.699274170676961,7.916187370787076
376,-8.602609710184021,8.38701924796001
377,-8.343149627129366,7.731003191897097
378,-7.913579243185866,7.056819445695007
379,-7.167306803154849,6.9972798553224695
380,-1.5109860208380246,11.919349818795894
381,-1.528034049163597,11.849776555267422
382,-2.3057378771027617,10.862081563055689
383,-2.8551622270451196,11.819579257171451
384,-2.4978021218899933,12.092804282833828
385,-1.9378434938389155,12.260611741564555
386,-2.5987624915176153,12.686762895190588
387,-3.19153363513046,13.646257370370947
388,-2.9096341237568293,13.644192332824023
389,-3.842539560705866,14.621812244732668
390,-7.5095574746432625,17.733667090608627
391,-7.70741097669304,17.825905377778305
392,-7.778848577043509,18.702131162357965
393,-8.586057674890228,18.347592758698944
394,-7.599076206596183,17.603723224465792
395,-8.341842815947244,16.725275658086655
396,-9.00708226964498,16.739876238279994
397,-9.13349513281395,16.633181226022504
398,-9.790401462616314,15.874827402283222
399,-10.164610069397124,16.11485989336482
400,-9.565167469597084,15.645259899129295
401,-9.900243776905878,16.413448611425427
402,-10.182518419804467,16.027089834597263
403,-10.071172580339525,15.339393293447515
404,-10.193168115964683,14.353285016007323
405,-11.112948832572055,14.939828900745187
406,-10.157675518433575,14.686952979747801
407,-9.17645104930047,15.585788847704446
408,-8.30634157492925,16.084939744472603
409,-7.890788830120332,16.340753241210823
410,-9.607515731992965,12.570793016140911
411,-9.82515626105443,13.408925836407446
412,-9.651103561420168,13.60730178079637
413,-9.10457661723526,13.402095052711164
414,-8.657757863511534,14.140597991926963
415,-9.203640127203384,13.760958796374295
416,-8.997291736268853,14.484514326910983
417,-9.750060623599378,15.09856775185314
418,-9.668985041508623,14.102738205837992
419,-10.067427385948637,13.16691266988607
420,-7.0348653479975765,8.689670952297702
421,-7.790346671449725,9.018268298206817
422,-8.35742117731478,9.691072629086765
423,-8.151567312135311,10.671250399558613
424,-9.118082765100501,9.955705325919878
425,-9.800844809050444,10.854995734190853
426,-9.446809351334856,9.868136610594817
427,-8.908189337162932,10.072727919852497
428,-9.767334587700303,11.038073598700864
429,-10.63078005896806,11.673608909220064
430,-14.433846953396047,7.30945382026663
431,-15.405491674311747,7.15220603744159
432,-15.665919814098489,7.986901318397267
433,-16.514006709773206,7.244801976032597
434,-15.672130994019096,7.971779861601652
435,-14.900436175694097,7.7177613340427555
436,-15.094660950991406,7.143814217631248
437,-14.362248587345604,6.867475128566696
438,-13.757793088154093,5.998913915492168
439,-14.008954496411624,5.650276775876324
440,-10.896896351804843,3.957643170092827
441,-10.699936753746758,4.441006283015258
442,-9.945441988997695,3.4594803589403162
443,-9.921980131192194,3.6185462304854674
444,-9.19644810341596,3.4214692634185595
445,-8.289023712341372,3.694814393375805
446,-9.05005982292068,4.204476079049899
447,-9.308379240375347,4.407598019075087
448,-9.23758765661565,4.248401674827681
449,-8.249041751357732,5.235100295565551
450,-2.574785335654256,0.5639193646370209
451,-3.36359015619,1.5304221203120882
452,-3.0214025487344545,1.552254072002096
453,-3.926294225954921,1.4653803364422298
454,-4.42652154305552,0.7340804834305124
455,-4.273570803540213,1.6318468682003324
456,-4.025349883349445,2.3303255935049725
457,-3.1360152732460653,1.562716059355553
458,-3.1988792692249755,1.9922251357931202
459,-2.545175994818481,2.244405911812051
460,-5.81318880051644,6.901030423095012
461,-5.625373856715238,7.0648108360890545
462,-5.8577785676342335,7.417232093171035
463,-5.240020729288528,6.6496312816009535
464,-5.329632936880005,6.39238770197828
465,-4.929120438640313,5.628523472899115
466,-5.098631367063468,5.8211703153614875
467,-4.251512732802492,5.209294681716801
468,-4.940081610643805,4.284877346433687
469,-5.4454923531292785,3.6978751764799975
470,-9.185112335536187,-0.23525839078808497
471,-9.556895835298821,0.4239378479897834
472,-10.327207402671371,-0.5562111317359181
473,-9.726260778953447,-0.7379341033340594
474,-10.401144090134359,-1.061497804629345
475,-11.11608873699003,-0.1412642785983257
476,-11.067097646806284,0.1141876875079515
477,-10.18403394324255,0.21876017010313165
478,-9.816263708473153,0.4894254377196212
479,-10.636622756622746,0.44310387463376044
480,-7.313406593400795,-4.906621194568018
481,-6.78442287830357,-5.773940110620417
482,-7.599237516017863,-6.732060059388579
483,-7.181227272014926,-7.211526238215626
484,-7.049891918996644,-7.265392113790427
485,-6.7101439307052,-6.4717096470213145
486,-7.519819573581785,-7.061580396775412
487,-7.341977265774631,-6.560466814579718
488,-6.780081720515487,-6.769078186719009
489,-6.7100021519819215,-7.596905797797939
490,-4.868092828454262,-2.3131881292338985
491,-3.9486538397598316,-1.5232130479840547
492,-4.611483783295078,-0.928275520904623
493,-4.006567344087168,-0.14945944231296882
494,-4.561384657993698,-0.7219467270452371
495,-4.012694463559876,-0.2259487280318334
496,-3.7808574737848506,0.3029247173682281
497,-3.8236142014932537,-0.47026487992281163
498,-4.397053601015826,-0.520243986839975
499,-4.165232263396442,-1.3569927026480217
500,-0.8161968122838972,0.05664346441913759
501,-1.572821902297623,-0.3358929514762943
502,-1.4500849551129154,-0.10357326510584663
503,-0.6379181886818063,0.5900055348676988
504,-1.1814112326591564,1.559572033218892
505,-1.681670535673208,0.9686786604519242
506,-1.6031497522123561,1.1435079210774242
507,-1.1193384945398992,1.1141107217756958
508,-0.5729053084581278,1.0477735508704666
509,0.16378801630578232,1.2343502363178274
510,-1.98128028659421,1.5464751289783372
511,-0.9922035491482709,1.9635797182606058
512,-0.6004564741878942,1.9179004113364286
513,-1.3916155002226038,2.205625541369308
514,-0.8243499023071772,2.028670692173116
515,-0.7932844086127544,2.3085288560532238
516,-1.4123783022605707,3.1414046124015402
517,-2.3468943288434834,3.8469016890022787
518,-2.2189189399909193,4.776264422243943
519,-2.520541839595957,3.7812705288365835
520,-4.8260420173542204,8.367422368920327
521,-4.022330031322401,8.04179790575658
522,-3.175797171359541,7.9693699323592995
523,-2.7451546526730173,8.320945720714313
524,-2.2217154430867105,8.707801740571933
525,-2.3279157516227866,9.215429856984066
526,-2.8902988354340344,10.110060749899018
527,-3.687482618967447,11.031478577696905
528,-4.193992578434579,11.675182974452023
529,-4.2670581164030175,11.863685416994572
530,0.2806399904484853,8.34435316722922
531,-0.1429043559380786,8.066413882526886
532,-0.7204116316137118,7.939453530358161
533,0.15846518628391748,8.861517032259252
534,-0.08567780365994881,8.35570055684166
535,-0.8068364561121448,7.962018871247293
536,-1.621039180625322,7.250498725987329
537,-2.269063841421695,7.123331356988659
538,-3.1572562364859573,6.944812099462175
539,-4.095715364501168,7.506336735881775
540,-2.349848658009886,8.625604968379431
541,-2.3414828577690185,8.047991829846607
542,-2.1992004877693185,8.87735255799963
543,-2.346862631881796,8.558085083154355
544,-1.413077942028754,9.18414679129726
545,-0.5771420023940922,9.207267633724825
546,-1.4726853474811397,8.761130503352586
547,-0.5972410188611675,8.339812832261106
548,0.2379585892569006,9.231109591170329
549,0.2442384825429028,9.495798331094823
550,-2.979414963535408,11.123521420491628
551,-3.260059066125457,11.298516164993206
552,-3.6689923410262186,10.564939623186142
553,-2.946145696987778,11.088154989359646
554,-2.287748716418482,11.681749329929314
555,-1.5165628082046303,10.686490276892155
556,-1.0056838371844632,11.251915611069407
557,-0.7975021991827199,10.557700318113657
558,-1.576832192271603,10.658040925821537
559,-2.0240255294326737,11.03077338293713
560,-2.4793508834200297,14.5009125461207
561,-2.8580533482445474,13.527905721330649
562,-2.602135872218596,13.900188032054515
563,-2.8417945366232327,14.763843586733362
564,-3.0729552317760693,15.733366995942466
565,-3.6135929730846454,15.23125522104232
566,-4.43561053170574,16.216318049165633
567,-3.771719183127721,16.931063011947707
568,-2.9297084983864243,16.825843937114755
569,-2.4404885121122515,17.754644550399366
570,0.5769728958329372,13.739568913171173
571,0.7501644940428804,13.352735500019538
572,0.8254706360764651,13.70802015971912
573,1.5150854831188179,13.051703247950247
574,2.276690275716652,13.899092393503095
575,1.8025447361199491,14.88482569455032
576,1.122763394259525,14.570101626335273
577,2.1031283341053078,14.410717660200689
578,2.555223905551443,14.727284917640912
579,2.0888517235059663,15.467113227313503
580,5.950301924254445,12.67786802998084
581,6.777025196021178,13.109583248993296
582,6.9966490272212205,14.092817878696902
583,7.418836576715012,13.184812793131742
584,6.87691402939842,13.156744960951306
585,6.407325333157907,12.94526964406018
586,7.168181907153711,12.70754675526513
587,7.109538413116601,12.878586320726859
588,7.856229372178978,12.97236266308672
589,7.894761387714998,12.541350043547622
590,8.948320443785587,11.116122208416556
591,8.026185402741705,11.913036667753204
592,7.666486210979993,11.22335812368732
593,6.994404672140451,11.16528342258448
594,7.6164462441599685,10.97959482694244
595,7.128134604503611,10.359462965581432
596,6.87522697006104,10.524373552334282
597,7.741485344115656,10.473351854153917
598,8.528680389567649,10.80589133416621
599,8.872486235763615,11.521944907163146
600,6.780654333221898,14.658637770010394
601,5.943130814462289,15.313470187940931
602,5.557505919068984,14.937493714949804
603,6.272077951961494,14.345081965799048
604,6.3133632233910815,13.614376823249106
605,5.480599533986241,13.346785737885854
606,6.328511055296524,13.13149691097046
607,6.490864098285228,12.810626888424217
608,7.048062058029267,12.365620278353438
609,6.635929622750028,12.392572467910412
610,5.045353967873185,7.388073875967569
611,6.036758107835623,6.796690526146715
612,5.43305475219748,6.692295456546225
613,4.653974326735811,7.4250540385270885
614,4.611247022847754,7.654424762398527
615,4.86907750150539,7.709315901285311
616,4.98397866528382,8.223399023471814
617,4.409415709990968,7.378226079227229
618,3.5586323790391248,7.932884135975814
619,3.699157859662358,7.898443847024183
620,0.5108528874330394,8.456847389239996
621,0.8170518448200235,7.670769083379765
622,0.6002387890169029,8.288850574028684
623,0.37588178417214335,7.495954823385085
624,1.1104217550734379,7.501956082245157
625,1.804612515477054,7.005137116208411
626,1.0596207348954794,6.24973619893523
627,0.16249355069817906,7.215990915959568
628,0.6995500354530254,6.674431593207432
629,0.9212977706520402,7.081172136006809
630,2.680489002584381,12.672306324606094
631,3.641887566510559,13.433487758862642
632,3.724342028501395,13.792985755017163
633,2.8967006460341684,13.275102246880389
634,2.5730766301052657,13.35718029781988
635,2.5842755787831857,13.80664198845754
636,3.2206073782836286,13.516538041645552
637,3.8375892369346047,13.870526649502946
638,3.362528919009867,13.165123947097333
639,3.9715046353188708,13.425281704151194
640,3.6840497137892725,16.8970909157124
641,4.503553762974637,16.55115219187566
642,4.52531166297538,15.782146116704764
643,4.674800123460736,15.535217377455195
644,3.9130925426433443,15.511162868000582
645,3.8403032167144793,16.123793578602204
646,3.6298134896657803,15.713343642119662
647,2.717745554059154,14.841907518643277
648,2.794979242864282,14.067363897636403
649,2.514206785680977,14.870970355144857
650,0.6387951905343954,17.493422915474603
651,1.4071479943860568,18.322749161174006
652,0.47064214420287276,17.718339696609792
653,0.8470275521560388,18.076651037315777
654,1.819551932345156,17.576997067894556
655,1.5995149999958445,17.294224264086353
656,0.9131418338088416,16.579222660517466
657,1.7565371990759817,16.301754749396146
658,2.7073911133803805,15.65280402590086
659,2.000069598130982,16.10514947310059
660,1.5870442639740676,17.262753792527473
661,2.0141135173586404,17.561208138592797
662,1.1277665329978337,16.953552636140028
663,0.498246680402629,17.22010441980178
664,1.409687464046991,16.827683678326522
665,2.3346923169530287,15.916875712186828
666,3.115935287894243,15.973341090099245
667,2.149302207787628,15.750539846457764
668,2.8908673312548507,16.48151341366514
669,2.6115325263383284,17.23727566174501
670,-1.2605301254634096,14.57983920915989
671,-1.1222766584033157,13.666584191654167
672,-1.489433590252793,13.264778334380036
673,-0.8998851465668218,13.698050814384365
674,0.06456696182535415,13.422940799301772
675,-0.1371458598378541,13.63897184775151
676,0.8434397924223916,14.375832779255324
677,0.28816969768894496,15.18541382205967
678,0.9048178029481646,15.072573473171639
679,1.5878739851867305,16.00697658531475
680,7.321999661544728,11.227001260330244
681,7.404994235785772,10.46750047803522
682,8.398348122835145,10.035669993165593
683,8.622739639998313,10.73617513083312
684,8.006649318099873,10.153053973179189
685,8.598182058963786,10.966858829654203
686,8.746537513716028,11.096449696548179
687,9.286386818166239,10.553462078956485
688,9.68522044737329,10.652390150473165
689,9.235747251461161,10.173374435772205
690,5.125581156850933,8.34299093760733
691,4.208404907120167,9.326650560272533
692,3.34196283868803,9.746310104752922
693,3.8456526249380225,9.189386076214415
694,4.323205991262348,9.53287070895134
695,4.32418526039485,10.40676228088485
696,5.207383919680928,9.955292297762913
697,4.6280597335576426,9.080183583473765
698,4.0177218868922635,9.690581060295877
699,3.7377764961411346,10.292798072092074
700,-1.0488396963047109,11.033368983139646
701,-1.5211112149702684,11.783141387081782
702,-1.9151160845526631,11.29816666052063
703,-2.653788492828693,11.086155952945926
704,-2.2009324795129226,11.138574242577265
705,-2.663737933500375,11.350684780341629
706,-1.7030029217597988,11.57084945023915
707,-1.0790774282953608,11.123935840068526
708,-0.7322290690326189,11.521183571068397
709,-0.8059473260815391,12.207804553987092
710,-0.5470869351499874,8.017852519335982
